"icao","counts","latitude","longitude"
"enor",1518,66.1427,14.7811
"enor",1519,66.1403,14.7209
"enor",1520,66.1358,14.6006
"enor",1521,66.1325,14.5159
"enor",1522,66.0955,14.5286
"enor",1523,66.0573,14.5417
"enor",1524,66.0416,14.5454
"enor",1525,66.0352,14.5474
"enor",1526,66.022,14.5508
"enor",1527,66.0026,14.5549
"enor",1528,65.9999,14.5556
"enor",1529,65.9982,14.5561
"enor",1530,65.9877,14.5607
"enor",1531,65.9616,14.5713
"enor",1532,65.9578,14.5731
"enor",1533,65.9434,14.5757
"enor",1534,65.9026,14.5838
"enor",1535,65.8624,14.602
"enor",1536,65.8116,14.6253
"enor",1537,65.7815,14.602
"enor",1538,65.7527,14.5806
"enor",1539,65.75,14.5782
"enor",1540,65.75,14.5786
"enor",1541,65.7439,14.5733
"enor",1542,65.74,14.5706
"enor",1543,65.7007,14.541
"enor",1544,65.6992,14.5404
"enor",1545,65.6967,14.54
"enor",1546,65.6523,14.5301
"enor",1547,65.6394,14.5261
"enor",1548,65.6299,14.5253
"enor",1549,65.5842,14.5142
"enor",1550,65.5775,14.5153
"enor",1551,65.5511,14.5062
"enor",1552,65.5216,14.4991
"enor",1553,65.4998,14.499
"enor",1554,65.4443,14.5006
"enor",1555,65.3739,14.5019
"enor",1556,65.3096,14.5067
"enor",1557,65.2903,14.467
"enor",1558,65.2853,14.4564
"enor",1559,65.2792,14.4443
"enor",1560,65.2627,14.4099
"enor",1561,65.2525,14.3892
"enor",1562,65.2477,14.3785
"enor",1563,65.1937,14.3555
"enor",1564,65.1188,14.3254
"enor",1565,65.0958,14.2934
"enor",1566,65.0423,14.2179
"enor",1567,65.0381,14.2126
"enor",1568,65.0348,14.2077
"enor",1569,65.0191,14.1864
"enor",1570,65.0123,14.1765
"enor",1571,65.0098,14.1734
"enor",1572,65.0011,14.1612
"enor",1573,64.9999,14.1588
"enor",1574,64.9997,14.1584
"enor",1575,64.9512,14.0937
"enor",1576,64.9388,14.0768
"enor",1577,64.9236,14.0581
"enor",1578,64.8897,14.0149
"enor",1579,64.8774,14
"enor",1580,64.8595,13.9782
"enor",1581,64.8228,13.9324
"enor",1582,64.8223,13.9317
"enor",1583,64.7755,13.8735
"enor",1584,64.7497,13.8419
"enor",1585,64.73,13.8169
"enor",1586,64.7115,13.7941
"enor",1587,64.6818,13.7567
"enor",1588,64.6502,13.7179
"enor",1589,64.6432,13.709
"enor",1590,64.6345,13.7
"enor",1591,64.6258,13.6929
"enor",1592,64.6123,13.6806
"enor",1593,64.5937,13.6654
"enor",1594,64.5804,13.6534
"enor",1595,64.5603,13.7177
"enor",1596,64.507,13.8912
"enor",1597,64.4958,13.9686
"enor",1598,64.4914,13.9975
"enor",1599,64.491,14
"enor",1600,64.4849,14.0413
"enor",1601,64.4825,14.0555
"enor",1602,64.4811,14.0668
"enor",1603,64.4783,14.0851
"enor",1604,64.4764,14.0889
"enor",1605,64.4688,14.1023
"enor",1606,64.4626,14.1139
"enor",1607,64.439,14.1181
"enor",1608,64.4062,14.1232
"enor",1609,64.389,14.1266
"enor",1610,64.3725,14.129
"enor",1611,64.3711,14.1296
"enor",1612,64.3318,14.1362
"enor",1613,64.3213,14.1384
"enor",1614,64.288,14.1441
"enor",1615,64.272,14.146
"enor",1616,64.2593,14.1468
"enor",1617,64.2534,14.1482
"enor",1618,64.2332,14.1509
"enor",1619,64.1952,14.1569
"enor",1620,64.1493,14.1118
"enor",1621,64.1335,14.0955
"enor",1622,64.1079,14.0704
"enor",1623,64.0873,14.0493
"enor",1624,64.0502,14.0122
"enor",1625,64.0386,14
"enor",1626,64.0077,13.9675
"enor",1627,64.0083,13.9644
"enor",1628,64.0156,13.9156
"enor",1629,64.0343,13.7939
"enor",1630,64.0445,13.7255
"enor",1631,64.0461,13.7159
"enor",1632,64.0521,13.6602
"enor",1633,64.0534,13.6465
"enor",1634,64.0573,13.6102
"enor",1635,64.0583,13.5992
"enor",1636,64.0654,13.5376
"enor",1637,64.0717,13.4632
"enor",1638,64.0817,13.3578
"enor",1639,64.0876,13.2929
"enor",1640,64.0912,13.2553
"enor",1641,64.095,13.218
"enor",1642,64.0953,13.211
"enor",1643,64.0845,13.1307
"enor",1644,64.071,13.0277
"enor",1645,64.0644,12.9788
"enor",1646,64.0576,12.9268
"enor",1647,64.0342,12.858
"enor",1648,64.0285,12.8411
"enor",1649,64.026,12.8341
"enor",1650,64.0051,12.7724
"enor",1651,63.9999,12.7576
"enor",1652,63.9852,12.7158
"enor",1653,63.9796,12.6989
"enor",1654,63.974,12.6836
"enor",1655,63.9737,12.6831
"enor",1656,63.9722,12.6809
"enor",1657,63.9492,12.6515
"enor",1658,63.9343,12.6317
"enor",1659,63.9139,12.6056
"enor",1660,63.878,12.5584
"enor",1661,63.8572,12.5319
"enor",1662,63.8177,12.4791
"enor",1663,63.7629,12.4001
"enor",1664,63.7528,12.3851
"enor",1665,63.7499,12.3809
"enor",1666,63.749,12.3801
"enor",1667,63.7403,12.3669
"enor",1668,63.7324,12.3557
"enor",1669,63.7148,12.3299
"enor",1670,63.6794,12.3044
"enor",1671,63.6719,12.2996
"enor",1672,63.6307,12.2271
"enor",1673,63.5938,12.1502
"enor",1674,63.5873,12.1533
"enor",1675,63.5163,12.1919
"enor",1676,63.4786,12.2127
"enor",1677,63.4107,12.1403
"enor",1678,63.3554,12.0842
"enor",1679,63.3412,12.0656
"enor",1680,63.3306,12.0525
"enor",1681,63.3162,12.034
"enor",1682,63.2891,12
"enor",1683,63.2858,11.9959
"enor",1684,63.269,11.9745
"enor",1685,63.2411,12
"enor",1686,63.1892,12.0471
"enor",1687,63.1837,12.0522
"enor",1688,63.1412,12.0908
"enor",1689,63.0639,12.1619
"enor",1690,63.0545,12.1698
"enor",1691,63.0305,12.1918
"enor",1692,63.0212,12.1995
"enor",1693,63.0003,12.2182
"enor",1694,62.9999,12.2177
"enor",1695,62.9808,12.1901
"enor",1696,62.928,12.1118
"enor",1697,62.9025,12.0744
"enor",1698,62.8294,12.1033
"enor",1699,62.818,12.1081
"enor",1700,62.7747,12.1253
"enor",1701,62.7557,12.133
"enor",1702,62.748,12.1365
"enor",1703,62.6785,12.0958
"enor",1704,62.6381,12.0715
"enor",1705,62.6118,12.0562
"enor",1706,62.5936,12.0687
"enor",1707,62.5669,12.0878
"enor",1708,62.535,12.1095
"enor",1709,62.5139,12.1244
"enor",1710,62.5062,12.1299
"enor",1711,62.4973,12.1367
"enor",1712,62.4965,12.1376
"enor",1713,62.4901,12.1419
"enor",1714,62.4569,12.1653
"enor",1715,62.4484,12.1716
"enor",1716,62.4342,12.1815
"enor",1717,62.4328,12.1828
"enor",1718,62.4258,12.1879
"enor",1719,62.4013,12.2048
"enor",1720,62.3865,12.2155
"enor",1721,62.3799,12.2197
"enor",1722,62.3448,12.2445
"enor",1723,62.3311,12.2547
"enor",1724,62.3197,12.2622
"enor",1725,62.2673,12.299
"enor",1726,62.1962,12.2778
"enor",1727,62.136,12.2612
"enor",1728,62,12.2198
"enor",1729,61.9999,12.2198
"enor",1730,61.9996,12.2197
"enor",1731,61.8781,12.1848
"enor",1732,61.7991,12.1611
"enor",1733,61.7238,12.1377
"enor",1734,61.6402,12.2754
"enor",1735,61.6146,12.3411
"enor",1736,61.5629,12.4196
"enor",1737,61.567,12.4464
"enor",1738,61.5688,12.5693
"enor",1739,61.4997,12.6679
"enor",1740,61.4045,12.8049
"enor",1741,61.3565,12.8708
"enor",1742,61.2585,12.8338
"enor",1743,61.197,12.7904
"enor",1744,61.1432,12.7067
"enor",1745,61.0611,12.6822
"enor",1746,61.0593,12.6811
"enor",1747,61.0564,12.6707
"enor",1748,61.0548,12.6681
"enor",1749,61.0525,12.657
"enor",1750,61.052,12.6512
"enor",1751,61.0465,12.6107
"enor",1752,61.0464,12.602
"enor",1753,61.0462,12.6001
"enor",1754,61.0465,12.5993
"enor",1755,61.047,12.5953
"enor",1756,61.0516,12.4876
"enor",1757,61.0506,12.4473
"enor",1758,61.0272,12.2947
"enor",1759,61.0224,12.2593
"enor",1760,61.02,12.2423
"enor",1761,61.019,12.2398
"enor",1762,61.0135,12.2235
"enor",1763,61,12.2354
"enor",1764,60.9999,12.2353
"enor",1765,60.9786,12.254
"enor",1766,60.8902,12.3325
"enor",1767,60.8865,12.333
"enor",1768,60.8525,12.3344
"enor",1769,60.8438,12.3382
"enor",1770,60.8179,12.3494
"enor",1771,60.7338,12.3955
"enor",1772,60.6856,12.4605
"enor",1773,60.6424,12.5109
"enor",1774,60.6001,12.5154
"enor",1775,60.5748,12.549
"enor",1776,60.5508,12.5816
"enor",1777,60.5258,12.5981
"enor",1778,60.5127,12.6067
"enor",1779,60.4058,12.6057
"enor",1780,60.3862,12.5861
"enor",1781,60.3498,12.5474
"enor",1782,60.3426,12.5356
"enor",1783,60.3237,12.4989
"enor",1784,60.2996,12.5021
"enor",1785,60.2787,12.5058
"enor",1786,60.2769,12.5065
"enor",1787,60.2239,12.5246
"enor",1788,60.1934,12.5417
"enor",1789,60.1033,12.5024
"enor",1790,60.0949,12.4975
"enor",1791,60.0827,12.4882
"enor",1792,60.0731,12.4804
"enor",1793,60.0392,12.4485
"enor",1794,60.0263,12.4246
"enor",1795,60.0156,12.3957
"enor",1796,60.0102,12.3894
"enor",1797,59.9999,12.3783
"enor",1798,59.9815,12.3585
"enor",1799,59.9811,12.3581
"enor",1800,59.9656,12.3414
"enor",1801,59.9272,12.2312
"enor",1802,59.9124,12.2081
"enor",1803,59.8898,12.1742
"enor",1804,59.8867,12.1551
"enor",1805,59.8938,12.1259
"enor",1806,59.8905,12.0995
"enor",1807,59.8859,12.0531
"enor",1808,59.8871,12.0449
"enor",1809,59.8893,12.0317
"enor",1810,59.8928,12.0091
"enor",1811,59.8956,12
"enor",1812,59.8975,11.9933
"enor",1813,59.8988,11.987
"enor",1814,59.9004,11.9837
"enor",1815,59.8906,11.9444
"enor",1816,59.89,11.942
"enor",1817,59.8863,11.9324
"enor",1818,59.8864,11.9309
"enor",1819,59.8857,11.9288
"enor",1820,59.8845,11.9271
"enor",1821,59.8828,11.9227
"enor",1822,59.8816,11.9208
"enor",1823,59.8793,11.9204
"enor",1824,59.8783,11.9207
"enor",1825,59.8765,11.9223
"enor",1826,59.8752,11.9225
"enor",1827,59.874,11.9212
"enor",1828,59.8727,11.9166
"enor",1829,59.8727,11.9161
"enor",1830,59.8721,11.9142
"enor",1831,59.8717,11.9118
"enor",1832,59.8721,11.9093
"enor",1833,59.8724,11.9035
"enor",1834,59.8723,11.9009
"enor",1835,59.8717,11.8987
"enor",1836,59.8713,11.8962
"enor",1837,59.8719,11.8937
"enor",1838,59.8722,11.8912
"enor",1839,59.872,11.8853
"enor",1840,59.8696,11.8822
"enor",1841,59.868,11.881
"enor",1842,59.8666,11.8812
"enor",1843,59.8652,11.8825
"enor",1844,59.8624,11.8845
"enor",1845,59.8594,11.8881
"enor",1846,59.8589,11.8881
"enor",1847,59.8567,11.8853
"enor",1848,59.8557,11.8836
"enor",1849,59.8538,11.8796
"enor",1850,59.8531,11.8772
"enor",1851,59.8526,11.8749
"enor",1852,59.8514,11.8734
"enor",1853,59.8499,11.8694
"enor",1854,59.8492,11.8669
"enor",1855,59.8481,11.8648
"enor",1856,59.8463,11.8571
"enor",1857,59.8446,11.8535
"enor",1858,59.8446,11.8508
"enor",1859,59.842,11.8429
"enor",1860,59.8413,11.8395
"enor",1861,59.8405,11.8399
"enor",1862,59.838,11.842
"enor",1863,59.8375,11.8431
"enor",1864,59.8364,11.8444
"enor",1865,59.8326,11.8504
"enor",1866,59.8303,11.8528
"enor",1867,59.8296,11.8568
"enor",1868,59.8295,11.8582
"enor",1869,59.8301,11.8609
"enor",1870,59.83,11.8619
"enor",1871,59.8296,11.8651
"enor",1872,59.8289,11.8685
"enor",1873,59.8287,11.8711
"enor",1874,59.8285,11.8722
"enor",1875,59.8286,11.8739
"enor",1876,59.8289,11.8748
"enor",1877,59.8285,11.876
"enor",1878,59.828,11.8768
"enor",1879,59.8278,11.878
"enor",1880,59.8245,11.8849
"enor",1881,59.8223,11.8879
"enor",1882,59.8214,11.8897
"enor",1883,59.8206,11.8899
"enor",1884,59.8187,11.8914
"enor",1885,59.8162,11.8945
"enor",1886,59.813,11.8999
"enor",1887,59.8125,11.9019
"enor",1888,59.8115,11.9046
"enor",1889,59.8094,11.9056
"enor",1890,59.8063,11.9058
"enor",1891,59.8036,11.9088
"enor",1892,59.803,11.9089
"enor",1893,59.8017,11.91
"enor",1894,59.8014,11.9109
"enor",1895,59.8003,11.9122
"enor",1896,59.8003,11.9133
"enor",1897,59.7996,11.9138
"enor",1898,59.7985,11.9156
"enor",1899,59.7977,11.9186
"enor",1900,59.7972,11.9197
"enor",1901,59.7961,11.9211
"enor",1902,59.7948,11.9244
"enor",1903,59.7939,11.9262
"enor",1904,59.7915,11.927
"enor",1905,59.7903,11.9267
"enor",1906,59.789,11.9268
"enor",1907,59.7885,11.9262
"enor",1908,59.7862,11.9258
"enor",1909,59.7842,11.9261
"enor",1910,59.78,11.9278
"enor",1911,59.7782,11.9292
"enor",1912,59.7759,11.9297
"enor",1913,59.7736,11.9313
"enor",1914,59.7725,11.9312
"enor",1915,59.7717,11.9305
"enor",1916,59.7707,11.9303
"enor",1917,59.77,11.9312
"enor",1918,59.7696,11.932
"enor",1919,59.7687,11.9317
"enor",1920,59.7677,11.9319
"enor",1921,59.7672,11.9325
"enor",1922,59.7647,11.9317
"enor",1923,59.7639,11.9321
"enor",1924,59.7627,11.9304
"enor",1925,59.762,11.929
"enor",1926,59.7604,11.9332
"enor",1927,59.7593,11.9332
"enor",1928,59.7573,11.9319
"enor",1929,59.7531,11.9248
"enor",1930,59.7521,11.9248
"enor",1931,59.7507,11.9226
"enor",1932,59.7494,11.9228
"enor",1933,59.7484,11.9237
"enor",1934,59.7453,11.9256
"enor",1935,59.7421,11.9287
"enor",1936,59.7397,11.9327
"enor",1937,59.7389,11.9336
"enor",1938,59.7376,11.9336
"enor",1939,59.7362,11.9325
"enor",1940,59.735,11.9332
"enor",1941,59.7345,11.9333
"enor",1942,59.7341,11.9326
"enor",1943,59.7332,11.9327
"enor",1944,59.7313,11.9335
"enor",1945,59.7306,11.9333
"enor",1946,59.7302,11.9326
"enor",1947,59.73,11.9329
"enor",1948,59.7296,11.9341
"enor",1949,59.729,11.9368
"enor",1950,59.7281,11.9384
"enor",1951,59.7262,11.9362
"enor",1952,59.7253,11.9367
"enor",1953,59.7243,11.9366
"enor",1954,59.7212,11.9371
"enor",1955,59.7178,11.9367
"enor",1956,59.7169,11.9371
"enor",1957,59.7165,11.9366
"enor",1958,59.7146,11.9361
"enor",1959,59.7132,11.9365
"enor",1960,59.712,11.9357
"enor",1961,59.7117,11.9341
"enor",1962,59.7105,11.9334
"enor",1963,59.7099,11.9354
"enor",1964,59.7095,11.9361
"enor",1965,59.709,11.9364
"enor",1966,59.7087,11.9372
"enor",1967,59.707,11.9376
"enor",1968,59.7067,11.9369
"enor",1969,59.7062,11.9374
"enor",1970,59.7047,11.938
"enor",1971,59.7024,11.9372
"enor",1972,59.7017,11.9376
"enor",1973,59.7003,11.9374
"enor",1974,59.6998,11.9382
"enor",1975,59.6997,11.9392
"enor",1976,59.7,11.9402
"enor",1977,59.7004,11.9427
"enor",1978,59.7006,11.9454
"enor",1979,59.7003,11.946
"enor",1980,59.6996,11.9459
"enor",1981,59.6988,11.945
"enor",1982,59.6982,11.9449
"enor",1983,59.6981,11.9437
"enor",1984,59.6977,11.9424
"enor",1985,59.6956,11.9413
"enor",1986,59.695,11.9405
"enor",1987,59.6946,11.9388
"enor",1988,59.6932,11.8893
"enor",1989,59.6826,11.8782
"enor",1990,59.6724,11.8755
"enor",1991,59.6624,11.8706
"enor",1992,59.6528,11.8629
"enor",1993,59.6488,11.8567
"enor",1994,59.6487,11.8556
"enor",1995,59.6482,11.8549
"enor",1996,59.645,11.8108
"enor",1997,59.6438,11.7898
"enor",1998,59.6429,11.7792
"enor",1999,59.6372,11.7614
"enor",2000,59.6254,11.7208
"enor",2001,59.6219,11.7162
"enor",2002,59.6088,11.6982
"enor",2003,59.5897,11.691
"enor",2004,59.5667,11.702
"enor",2005,59.5111,11.7285
"enor",2006,59.4995,11.7395
"enor",2007,59.4911,11.7468
"enor",2008,59.4792,11.7533
"enor",2009,59.4582,11.7597
"enor",2010,59.4286,11.7608
"enor",2011,59.4142,11.7739
"enor",2012,59.3865,11.7797
"enor",2013,59.3737,11.7922
"enor",2014,59.3711,11.7897
"enor",2015,59.3532,11.8092
"enor",2016,59.3448,11.8161
"enor",2017,59.3118,11.8216
"enor",2018,59.305,11.8203
"enor",2019,59.2982,11.8212
"enor",2020,59.2652,11.8256
"enor",2021,59.2622,11.8268
"enor",2022,59.2495,11.8311
"enor",2023,59.2432,11.8308
"enor",2024,59.2377,11.8257
"enor",2025,59.2318,11.8117
"enor",2026,59.2279,11.8057
"enor",2027,59.225,11.8007
"enor",2028,59.222,11.7977
"enor",2029,59.2186,11.7958
"enor",2030,59.2176,11.794
"enor",2031,59.2117,11.7881
"enor",2032,59.2084,11.784
"enor",2033,59.207,11.783
"enor",2034,59.2061,11.7828
"enor",2035,59.2049,11.7832
"enor",2036,59.2019,11.7824
"enor",2037,59.2012,11.7819
"enor",2038,59.2001,11.7824
"enor",2039,59.1988,11.7836
"enor",2040,59.1977,11.7833
"enor",2041,59.1966,11.7834
"enor",2042,59.1959,11.784
"enor",2043,59.1947,11.7836
"enor",2044,59.1939,11.7821
"enor",2045,59.1879,11.7807
"enor",2046,59.1783,11.7768
"enor",2047,59.1706,11.7749
"enor",2048,59.1668,11.7754
"enor",2049,59.1656,11.7765
"enor",2050,59.1559,11.777
"enor",2051,59.1456,11.7764
"enor",2052,59.1402,11.7778
"enor",2053,59.1361,11.7781
"enor",2054,59.1217,11.7664
"enor",2055,59.1173,11.765
"enor",2056,59.1149,11.7637
"enor",2057,59.1145,11.7665
"enor",2058,59.1135,11.7681
"enor",2059,59.1123,11.7687
"enor",2060,59.1107,11.7701
"enor",2061,59.1027,11.7781
"enor",2062,59.1013,11.7798
"enor",2063,59.1,11.7802
"enor",2064,59.0987,11.78
"enor",2065,59.098,11.7788
"enor",2066,59.0979,11.777
"enor",2067,59.0961,11.7767
"enor",2068,59.0952,11.7762
"enor",2069,59.0941,11.7766
"enor",2070,59.0928,11.7766
"enor",2071,59.0916,11.7771
"enor",2072,59.0873,11.7763
"enor",2073,59.0861,11.7755
"enor",2074,59.0859,11.7734
"enor",2075,59.0855,11.7721
"enor",2076,59.0834,11.7702
"enor",2077,59.0828,11.7692
"enor",2078,59.0816,11.7679
"enor",2079,59.0792,11.7644
"enor",2080,59.0766,11.7611
"enor",2081,59.0748,11.7584
"enor",2082,59.0723,11.7555
"enor",2083,59.0704,11.7525
"enor",2084,59.0683,11.7498
"enor",2085,59.0658,11.7478
"enor",2086,59.0587,11.743
"enor",2087,59.0539,11.7385
"enor",2088,59.0529,11.738
"enor",2089,59.0496,11.7343
"enor",2090,59.0474,11.7308
"enor",2091,59.0451,11.7292
"enor",2092,59.0443,11.7283
"enor",2093,59.0417,11.7239
"enor",2094,59.0397,11.7226
"enor",2095,59.0389,11.7217
"enor",2096,59.0335,11.7104
"enor",2097,59.033,11.7103
"enor",2098,59.0112,11.7034
"enor",2099,59,11.6983
"enor",2100,58.9995,11.6981
"enor",2101,58.9975,11.6956
"enor",2102,58.9967,11.6948
"enor",2103,58.996,11.692
"enor",2104,58.9947,11.6926
"enor",2105,58.9932,11.691
"enor",2106,58.9908,11.6878
"enor",2107,58.9897,11.685
"enor",2108,58.988,11.6843
"enor",2109,58.9869,11.6851
"enor",2110,58.9864,11.69
"enor",2111,58.9852,11.6919
"enor",2112,58.9824,11.6911
"enor",2113,58.9809,11.6923
"enor",2114,58.9792,11.6932
"enor",2115,58.9765,11.6864
"enor",2116,58.9749,11.6861
"enor",2117,58.9737,11.6865
"enor",2118,58.9727,11.6882
"enor",2119,58.9696,11.6866
"enor",2120,58.9541,11.6888
"enor",2121,58.9519,11.683
"enor",2122,58.9497,11.6819
"enor",2123,58.9478,11.6819
"enor",2124,58.9455,11.6791
"enor",2125,58.9437,11.6754
"enor",2126,58.9413,11.6741
"enor",2127,58.9394,11.6741
"enor",2128,58.9357,11.6763
"enor",2129,58.9347,11.6748
"enor",2130,58.9344,11.6644
"enor",2131,58.9335,11.6622
"enor",2132,58.9329,11.6599
"enor",2133,58.9311,11.6585
"enor",2134,58.9284,11.661
"enor",2135,58.9273,11.6605
"enor",2136,58.9271,11.6581
"enor",2137,58.9261,11.6572
"enor",2138,58.9064,11.652
"enor",2139,58.9081,11.6369
"enor",2140,58.9086,11.6301
"enor",2141,58.9063,11.627
"enor",2142,58.9045,11.6234
"enor",2143,58.8923,11.5947
"enor",2144,58.8917,11.5926
"enor",2145,58.8908,11.5914
"enor",2146,58.8921,11.587
"enor",2147,58.8935,11.5865
"enor",2148,58.8943,11.5849
"enor",2149,58.894,11.5829
"enor",2150,58.8967,11.5788
"enor",2151,58.8965,11.577
"enor",2152,58.8957,11.5764
"enor",2153,58.8916,11.5755
"enor",2154,58.8885,11.5728
"enor",2155,58.888,11.5711
"enor",2156,58.89,11.5677
"enor",2157,58.8919,11.5649
"enor",2158,58.8932,11.5637
"enor",2159,58.8938,11.5623
"enor",2160,58.8961,11.5603
"enor",2161,58.8985,11.5532
"enor",2162,58.8978,11.5507
"enor",2163,58.8966,11.5493
"enor",2164,58.8957,11.5489
"enor",2165,58.8951,11.5463
"enor",2166,58.894,11.5454
"enor",2167,58.8927,11.5454
"enor",2168,58.8916,11.5442
"enor",2169,58.8891,11.5425
"enor",2170,58.888,11.5421
"enor",2171,58.8873,11.5395
"enor",2172,58.886,11.5387
"enor",2173,58.8848,11.5346
"enor",2174,58.8816,11.5388
"enor",2175,58.8803,11.5389
"enor",2176,58.8793,11.5383
"enor",2177,58.8779,11.536
"enor",2178,58.8784,11.533
"enor",2179,58.8776,11.5303
"enor",2180,58.8776,11.5253
"enor",2181,58.8779,11.5221
"enor",2182,58.8798,11.5165
"enor",2183,58.8812,11.5165
"enor",2184,58.8813,11.5137
"enor",2185,58.8846,11.5096
"enor",2186,58.8857,11.5053
"enor",2187,58.8889,11.5005
"enor",2188,58.8886,11.4961
"enor",2189,58.8891,11.4917
"enor",2190,58.8906,11.4876
"enor",2191,58.8913,11.4824
"enor",2192,58.8894,11.4603
"enor",2193,58.8882,11.4561
"enor",2194,58.8893,11.4555
"enor",2195,58.8921,11.4567
"enor",2196,58.8947,11.4557
"enor",2197,58.8981,11.4562
"enor",2198,58.9166,11.4562
"enor",2199,58.9332,11.4636
"enor",2200,58.941,11.4621
"enor",2201,58.9421,11.4615
"enor",2202,58.9442,11.4609
"enor",2203,58.9524,11.4596
"enor",2204,58.9697,11.4619
"enor",2205,58.9732,11.462
"enor",2206,58.9807,11.4565
"enor",2207,58.9854,11.4538
"enor",2208,58.9861,11.4564
"enor",2209,58.9879,11.4581
"enor",2210,58.9885,11.4607
"enor",2211,58.9911,11.4645
"enor",2212,58.9996,11.4556
"enor",2213,59,11.4554
"enor",2214,59.0046,11.4511
"enor",2215,59.0132,11.4426
"enor",2216,59.017,11.4392
"enor",2217,59.0335,11.4194
"enor",2218,59.0402,11.4137
"enor",2219,59.0766,11.3897
"enor",2220,59.0808,11.3853
"enor",2221,59.0928,11.3737
"enor",2222,59.0984,11.368
"enor",2223,59.115,11.3393
"enor",2224,59.1112,11.3246
"enor",2225,59.1064,11.3035
"enor",2226,59.1001,11.2904
"enor",2227,59.0994,11.288
"enor",2228,59.099,11.2857
"enor",2229,59.098,11.2737
"enor",2230,59.0975,11.27
"enor",2231,59.0968,11.2619
"enor",2232,59.0964,11.2593
"enor",2233,59.0951,11.2544
"enor",2234,59.0948,11.2526
"enor",2235,59.0921,11.2435
"enor",2236,59.0893,11.2314
"enor",2237,59.0883,11.2284
"enor",2238,59.0876,11.225
"enor",2239,59.0847,11.1992
"enor",2240,59.0821,11.1779
"enor",2241,59.0793,11.1533
"enor",2242,59.0159,11.1172
"enor",2243,59,11.101
"enor",2244,58.9994,11.1005
"enor",2245,58.9928,11.0934
"enor",2246,58.988,11.0849
"enor",2247,58.9782,11.0673
"enor",2248,58.9773,11.0647
"enor",2249,58.9612,10.9868
"enor",2250,58.9576,10.9727
"enor",2251,58.9424,10.9187
"enor",2252,58.9409,10.9108
"enor",2253,58.8922,10.6389
"enor",2254,58.7611,10.5922
"enor",2255,58.5,10.5
"enor",2256,57,7.5
"enor",2257,57,5
"enor",2258,60,0
